-1.1241946	0.074404895	0.18352406	-0.7259037	-0.16402894	-0.059801385	-0.09777831	0.6155673	0.5916035	0.19461283	0.7363819	-0.60011137	0.1996496	-0.18916976	0.18058553	0.27631357	-0.9487619	0.3833649	-0.09901288	0.12907805	0.13873452	0.6976839	-0.07332136	-0.5032281	0.47532153	1.0053993	0.32641882	-0.5350541	-0.4048347	-0.24080586	-0.16330276	-0.67736995	-0.09994656	-0.70507044	0.5620566	0.38921142	-0.47549915	-0.25696167	-0.69795805	0.25047094	-0.3392314	0.9457532	-0.47664198	0.22202753	0.57329565	0.050039433	0.78257924	0.5448255	-0.38504446	0.010204718	0.093643166	-0.1219309	0.46947566	0.23264827	0.17743745	0.83321106	-0.25001374	0.34193704	-0.48078623	0.5951321	-0.6556833	0.35585725	-0.37508014	-0.8580559	-0.36338922	-0.08538353	0.7001209	0.76455986	-0.13379742	0.87091684	-0.19475673	0.008370226	-0.18258627	0.8691984	-0.1658299	-0.3001237	0.08859064	-0.13247207	0.44716495	-0.6233029	-0.06815247	0.35263973	0.96707696	-0.55825883	-0.703039	-0.5136122	0.91276634	0.06590145	-0.44233665	1.4845996	-0.4338806	1.8979566	0.056374714	0.53396046	-0.31811577	1.5040995	-0.6917895	0.63084626	0.073018275	-0.03056414
-0.0075588166	-0.10109754	0.15909165	0.09038154	-0.46946135	0.29868853	-0.0070300866	-0.18237482	-0.6731163	-0.33720493	-0.020117417	0.8420138	0.41324043	0.60123795	-0.5418469	0.078320906	0.563645	-0.14290363	0.107726954	0.14133959	-0.23249517	0.54573464	-0.6062347	-0.24068257	0.40638053	-0.41309	0.061570607	-0.7176824	1.0133846	0.13805233	0.42501417	0.1959803	0.57147694	-0.43530816	-1.1579018	0.053163912	0.23808515	0.3145389	0.01878699	1.1888584	0.38448307	0.09668574	-0.16948582	-0.03154698	-0.3086212	0.08725144	0.42430857	-0.47725016	-0.16487446	-0.35654524	0.40524572	-0.10022898	-0.25251988	0.2292185	0.138628	-0.73169893	-0.80475754	-0.8461329	-0.7266226	0.115022674	-0.78016996	0.51633793	0.22342207	-0.061553724	0.2596873	-0.013967181	-0.122324936	0.12909344	-0.0757224	-0.08302793	0.39076158	0.6717321	0.23658715	-0.021125864	-0.5049978	-0.17632858	-0.977042	-1.0550812	0.06755793	-0.5431435	1.0531026	0.13045882	-0.002633465	-0.79376715	0.41140315	-0.28732896	0.14602296	-0.5990034	0.24394017	0.29016146	0.30864236	-0.39105895	-0.28309724	-0.89917946	-0.13054033	-0.18569595	-0.07315448	1.1496043	-0.17403369	-0.24728179
-0.5067644	0.49119943	0.27216965	0.09832519	0.119838364	0.19153757	0.20588517	0.6325431	0.3453184	0.20181891	0.44925898	0.018878985	0.11765217	-0.012070793	0.33091718	0.10625631	-0.044719916	-0.028386747	-0.09052091	0.5806121	0.7336812	0.952787	0.6199626	-0.23198408	0.3168523	0.98773056	0.18112874	-0.72907096	-0.850445	-0.47888273	-0.3946798	-0.7177414	-0.21246523	-0.30277285	0.27216262	0.34670788	-0.07518238	-0.26336527	-0.91876453	0.8952202	-0.752776	0.56855375	-0.4367817	-0.07788533	0.8526539	-0.24526574	0.89999205	0.71235585	-0.42618063	-0.1307486	0.02398625	0.14430831	0.4017309	0.51199174	-0.030824138	0.29041353	-0.1415536	0.2505384	-0.5767868	0.65879697	-0.32282925	0.85945266	0.5032545	-0.9093701	-0.4415571	-0.3521	0.14983372	0.36904964	-0.019164588	0.51867694	0.37846863	-0.017688924	-0.27729702	0.56404316	-0.29115742	-0.44674298	-0.0948544	0.2532036	0.37647873	-0.8599907	0.5185845	0.41314438	1.601183	-1.271913	-0.4655875	-0.35025033	0.90817475	-0.16837917	0.1907251	0.7923443	-0.3936105	0.5877127	0.17358808	0.21236718	-0.06303325	0.94679224	-0.9009262	0.22125591	-0.037032545	-0.11901669
-1.1257933	0.23315218	-0.2602984	-0.4518551	0.58329463	0.13312927	0.2159104	1.4316146	1.2684745	0.7565757	0.6746933	-0.58729404	0.61328834	0.7112885	0.558394	0.41717368	-0.3061272	0.49209163	0.5596267	0.1373458	0.6528092	1.2609524	0.20724517	-1.1060975	-0.26590204	1.299633	-0.30094814	-0.3301303	-1.007844	-0.5259608	-0.47377738	-0.71630055	-0.47358248	-0.9604144	0.68145895	0.081932105	-0.78760445	-0.528539	-0.7822117	1.3277884	-0.35674438	1.4259982	0.77156305	0.2934085	1.4263039	-0.5054615	0.89688635	1.2163583	-0.48700333	0.15464011	0.1860889	-0.49708897	0.6303747	0.31214634	0.14384368	1.1872545	-0.6721557	0.9176514	-0.5067387	1.2988949	-0.450748	-0.029586777	-0.39962196	-1.7784611	-0.55440843	-0.09960472	0.2958769	0.737893	-0.002689267	1.3531592	0.4849725	-0.12806585	-0.66702044	1.2932357	-0.07077121	-0.76950717	0.36400634	0.046622604	0.4692518	-0.6302098	0.23383096	0.281377	1.8337852	-1.3814597	-0.73113084	-0.7755454	1.0272698	0.31960684	0.25374198	1.8505479	-0.6046275	1.2169085	-0.0203679	0.52603984	-0.8795067	2.2633395	-0.8229581	0.37770382	-0.70054704	-0.5103599
-1.2636355	-0.23250079	0.054604456	-0.9841806	0.10936764	-0.3219798	-0.3574749	0.29034057	1.1728805	0.17718983	1.1495285	-1.0049217	0.37143964	-0.018100021	0.2760538	0.74813133	-1.3179339	0.37367234	-0.38213113	0.43923068	0.13186657	1.0364052	0.090014905	-0.6292694	0.518073	1.3263797	0.35558662	-0.58209085	-1.1776096	-0.772167	-0.95681304	-0.8086435	0.059566665	-0.38046765	0.25032035	0.6528219	-0.24663407	-0.37898663	-1.2430441	0.3165256	-0.2505082	0.9214308	-0.4418087	-0.6875849	0.8211052	-0.19281507	1.137831	0.87822205	-0.5562795	0.29413626	0.16677916	-0.42514524	0.23791096	0.28739303	-0.17815313	1.42256	0.47393474	0.7463012	-0.49595425	0.37257078	-0.5784503	0.40335634	0.042963892	-0.98649246	-0.9605486	0.57353234	0.24767461	0.9957785	-0.13816641	1.4448708	-0.09274438	-0.3487443	-0.041817285	1.1723235	-0.10948927	0.22701642	-0.13364846	-0.095884025	0.82455707	-0.41227442	-0.6356547	0.67928165	1.3220687	-0.8952654	-0.75395435	-0.11848438	0.984875	0.0037671877	-0.50254065	1.990179	-0.51904124	2.0260363	-0.13884917	0.62408036	-1.2108681	1.6811026	-0.8925865	0.0014884422	0.051232044	-0.14441778
-1.6080189	-0.39834923	-0.05087499	0.35105425	0.64359385	-0.9508099	0.4210246	-0.450232	0.17602164	-0.37226826	0.027944172	0.2641202	-1.4431854	-0.48280635	0.4713969	0.71518135	0.12178788	0.7960241	-0.31841332	0.4092495	0.5584945	-0.7295349	0.55894136	-0.2550328	-0.21828057	-0.29804063	-0.026855642	0.67989343	-0.5246355	0.071552634	-0.1785883	-0.3286983	-0.26231503	-0.9287861	-0.60700077	-0.15676698	-0.008848132	-0.66473633	0.86115074	-0.5378341	0.99815756	0.66658956	-0.3820929	0.6720948	-0.36068788	0.84574	-0.039941765	0.3835126	-1.179112	-0.13210699	0.78753155	0.12809242	0.78864676	-0.79644233	0.11303432	-0.94537264	-0.03767715	-0.15093349	0.33912066	1.2195265	0.7002478	-0.6613537	-0.2522171	0.13436516	0.9739257	0.7657765	-0.15042146	-0.18607794	-0.1425415	-0.3909893	-0.48318392	-1.2666497	-1.2734498	-0.23615818	0.0637122	0.55058074	0.11915903	-0.17992449	0.70279545	0.5236513	0.97776496	1.3446425	-0.44699937	-0.42521313	0.5173747	-0.33672893	-0.64410275	0.7474741	-1.2289733	0.37492386	-0.00116153	0.016277637	-0.2969126	-0.4283133	-1.0837764	0.93920213	-0.584829	-0.40258458	0.15616503	-0.46184194
-1.4382023	-0.7609058	0.1339042	-1.1947727	-0.03453896	-0.2836309	-0.42941308	-0.13428316	1.5583969	0.408433	1.5442419	-1.2514498	0.42259437	0.4336632	0.35250694	1.0044413	-1.9849716	0.43046153	-0.23785757	0.33069152	-0.21110523	1.1393799	0.29726103	-1.127212	-0.0783449	1.8340703	0.97696084	-0.9574106	-1.1871982	-0.5138583	-1.1934438	-0.69759536	0.43672898	0.25375524	-0.20042269	0.5182769	-0.53248966	-0.42071554	-1.5815301	0.7167305	0.3815066	0.8784787	-0.39206418	-1.4028461	0.6605777	-0.7245238	1.3070071	0.6494075	-0.3947873	0.27499694	0.17241724	-0.76912904	0.1672384	0.50737727	-0.8282772	1.9480813	1.0318382	1.5728619	-0.5510869	-0.023896664	-1.0428635	0.66642535	0.55564046	-1.152073	-0.977828	1.1805807	-0.0005730408	1.0845896	-0.26039985	1.9875907	0.5317951	-0.46669638	0.43382087	1.6125213	-0.36438733	0.275327	-0.29875976	-0.44015986	1.4256724	-0.3960569	-1.1070552	0.69004923	0.8311352	-0.8844309	-0.66058165	-0.16791458	1.2720308	-0.06879972	-0.4361263	1.8925884	-0.47736043	1.7520351	-0.8191258	0.328533	-1.645632	1.559985	-1.4481504	0.3176929	0.3410805	-0.4877316
-0.42418316	-1.5211911	-0.2862716	-0.536773	-0.38565832	0.20309721	0.14387326	-0.9709659	-0.0016491108	-0.4788123	-0.66935056	1.3145934	-0.8535349	-0.113327324	0.1379844	0.7796224	1.1328413	0.642051	-0.6470371	-0.58500904	-0.52043355	0.13812259	-0.4407933	-0.66515195	-1.2019432	-1.5200505	-0.71862566	1.1475313	0.22924492	-1.0994004	0.16734533	0.47328255	-0.008163889	-0.7548299	-0.70180905	-1.4366367	-0.14592227	0.029488908	0.523959	0.051386744	0.8732795	0.17179002	0.6020783	0.5008254	-1.3723887	-0.33488324	-1.3818305	0.0899282	-0.54004693	-0.5232077	0.53882277	-0.6469107	-0.14570412	-1.0253526	-0.10144589	-0.85803497	-0.2145854	-0.3034958	0.07588639	0.14932853	-0.04341731	-1.3766409	0.27431804	0.72576123	0.4015456	1.0453129	-0.24781227	0.20816529	-0.3152972	-1.1465989	0.542876	-0.25781083	0.6961409	0.21788868	1.0263554	0.14913256	0.006667013	-0.78253365	0.23396449	1.6743246	0.5936552	0.31414452	0.3737067	0.20263883	1.0712051	-0.20753899	-0.9038699	-0.66045666	0.47828007	-0.56764835	0.5274813	-0.21408808	0.09191742	-0.7870311	-0.2515387	-0.37718636	0.2421617	0.27691725	-0.46787775	-0.1016331
-0.979838	0.4587871	0.28706074	0.23538084	0.48699838	-0.16619217	-0.1872412	0.020236028	-0.2030525	-0.3709258	0.27271032	0.47140333	-0.4692473	0.09530746	-0.14629184	-0.0644034	0.31768566	0.43661565	0.35009888	1.0958582	0.91471916	-0.065874115	0.7133796	0.6402064	1.0749129	0.037737153	0.29305255	-0.18238108	-0.90918416	-0.41169506	0.22829741	-0.13275719	0.2357302	0.2071705	0.27629566	0.6624029	0.43272048	-0.0705059	-0.27020785	-0.4269295	-0.14060211	0.7771049	-0.3150635	0.7779503	-0.4546845	-0.06891212	-0.247811	0.5167095	-0.93310565	-0.4735074	-0.089253016	1.1873033	0.62999946	0.18236934	-0.21914172	0.16582847	-0.47081646	-0.7244643	-0.93372196	0.28199673	0.1808677	0.35215232	0.40294772	-1.292932	0.1861346	-0.61798275	0.045243002	0.0029853506	-0.12442142	0.19973034	-0.17243077	0.19766355	-0.23977003	-0.36439818	-0.30508274	-0.9031458	-0.0037638866	0.37205645	0.14294386	-0.09508194	0.7170156	0.67084897	1.1744641	-0.26098496	-0.118244775	-0.20444883	0.88924676	-0.3038324	-0.022739619	0.30160397	0.113433704	0.6330374	0.0023350315	0.46084902	1.1182119	0.85262626	-0.59444255	-0.2726965	0.6756691	0.5256489
-0.32184762	0.15405083	0.60818356	-0.5337334	-0.23887177	1.1573638	-0.3702915	-0.29106718	0.71745336	-0.04615219	1.4616486	-0.715525	-0.18805248	-0.42155913	0.7089668	0.26650268	-0.035016127	-0.7311558	-0.6578298	-0.9178643	-0.5784698	2.1717985	-0.5271078	-0.6944429	-0.081113406	1.0683194	0.5502749	-1.2006843	-0.6302814	-0.5531637	-0.81748044	-2.0782197	-0.4002032	-1.4188066	0.08269475	1.2361108	-0.3063509	0.5397749	-1.1109347	1.0629661	-2.8704844	0.32204157	-1.4469954	-1.3233945	-0.2439749	0.97492725	1.4871048	0.5060129	-0.081094995	-0.9231821	-0.530776	-0.59932595	-0.074183546	-0.27055627	0.8139747	0.12958391	0.6910762	-0.6365844	-0.2328655	-0.7465635	-1.1571426	1.617776	0.65529233	0.10421826	-2.1817858	1.044358	0.35442278	1.9696121	-0.34636554	0.38531518	0.16292945	-1.2658505	-0.19547458	0.5014547	-1.6801754	0.8513702	-0.045237716	-0.18715017	0.50922585	-1.5941324	0.02728467	0.46639666	1.3951944	-2.086804	0.28253856	0.49583182	0.37439722	-0.3288799	-0.48892865	1.3562605	0.6112807	2.159099	0.96902245	-0.08888673	-0.1146598	0.9779321	0.17194885	0.4074732	-1.0158143	-0.2695874
